order_id,customer_id,product_id,quantity,order_date,status,total_amount
2520,239,38,5,2025-12-09,completed,1016.4499999999999
2521,466,8,3,2025-11-13,completed,639.6899999999999
2522,176,42,4,2026-05-22,refunded,149.48
2523,161,15,2,2026-02-15,refunded,809.42
2524,490,96,1,2026-02-16,refunded,292.11
2525,979,27,2,2026-03-09,pending,732.36
2526,318,56,4,2025-10-04,pending,1760.32
2527,619,74,3,2026-03-02,pending,335.46
2528,515,92,4,2026-05-09,cancelled,548.0
2529,207,1,2,2026-02-11,refunded,36.7
2530,66,52,5,2025-10-27,pending,521.25
2531,539,43,5,2025-11-06,refunded,2490.35
2532,472,60,5,2025-10-20,completed,1921.55
2533,755,12,3,2025-07-03,refunded,1436.5500000000002
2534,356,90,3,2026-04-19,refunded,334.74
2535,628,23,4,2026-04-06,pending,919.88
2536,184,80,4,2025-11-05,refunded,143.72
2537,394,85,2,2026-04-09,completed,449.8
2538,403,90,1,2025-12-02,pending,111.58
2539,907,21,3,2026-06-04,cancelled,1478.07
2540,683,9,2,2026-03-29,refunded,286.84
2541,422,98,5,2026-04-27,completed,1472.85
2542,378,10,1,2025-11-27,cancelled,380.84
2543,420,58,2,2026-04-10,cancelled,947.56
2544,213,65,1,2026-03-15,refunded,358.19
2545,28,10,4,2026-03-01,refunded,1523.36
2546,352,96,4,2026-02-11,pending,1168.44
2547,407,5,1,2026-06-01,cancelled,20.71
2548,118,91,2,2026-03-18,cancelled,174.64
2549,687,96,4,2026-04-29,refunded,1168.44
2550,473,9,1,2025-08-22,pending,143.42
2551,731,57,2,2026-04-30,refunded,248.56
2552,841,36,2,2025-08-15,pending,748.02
2553,859,3,5,2025-09-15,completed,1701.3999999999999
2554,182,38,1,2025-07-20,refunded,203.29
2555,173,10,1,2026-05-02,cancelled,380.84
2556,158,57,3,2025-10-16,pending,372.84000000000003
2557,222,92,1,2025-07-01,pending,137.0
2558,453,90,1,2025-08-06,completed,111.58
2559,400,89,3,2025-12-20,refunded,264.45000000000005
2560,54,77,1,2025-12-14,completed,53.87
2561,791,49,2,2025-09-25,pending,972.2
2562,384,31,2,2025-08-29,completed,408.34
2563,17,54,1,2025-08-21,completed,459.73
2564,346,25,1,2025-06-30,pending,337.06
2565,982,13,2,2025-06-19,pending,103.62
2566,46,54,5,2025-10-26,completed,2298.65
2567,836,42,3,2025-10-19,pending,112.10999999999999
2568,640,27,5,2026-01-27,refunded,1830.9
2569,962,55,1,2025-10-17,pending,247.36
2570,219,14,3,2025-07-24,cancelled,1273.9499999999998
2571,178,2,4,2026-03-25,cancelled,465.04
2572,13,50,2,2026-06-05,refunded,513.56
2573,226,9,3,2025-08-28,cancelled,430.26
2574,45,9,2,2025-08-09,refunded,286.84
2575,309,99,5,2026-02-20,refunded,418.8
2576,105,92,5,2026-04-25,pending,685.0
2577,258,13,5,2026-03-15,cancelled,259.05
2578,647,90,4,2025-09-24,pending,446.32
2579,341,23,3,2025-11-05,refunded,689.91
2580,70,43,1,2025-12-26,refunded,498.07
2581,392,66,2,2026-01-18,completed,444.82
2582,239,3,5,2026-05-21,completed,1701.3999999999999
2583,317,31,4,2025-08-26,pending,816.68
2584,635,11,1,2026-03-24,pending,174.07
2585,384,64,3,2026-03-10,pending,1137.27
2586,156,49,2,2025-06-30,completed,972.2
2587,244,93,5,2026-06-03,refunded,734.5
2588,757,43,2,2026-01-18,cancelled,996.14
2589,326,83,1,2025-09-30,refunded,75.24
2590,664,37,1,2026-06-15,pending,375.01
2591,868,94,3,2025-11-30,cancelled,998.8499999999999
2592,249,27,5,2025-09-28,completed,1830.9
2593,929,86,2,2025-06-22,pending,108.72
2594,623,49,5,2026-01-17,cancelled,2430.5
2595,188,57,1,2026-06-04,completed,124.28
2596,891,63,1,2025-07-08,pending,482.39
2597,54,82,2,2026-04-15,pending,201.28
2598,129,12,2,2025-11-15,pending,957.7
2599,242,65,1,2025-12-02,refunded,358.19
2600,743,60,3,2026-05-05,pending,1152.93
2601,739,26,2,2026-01-11,refunded,613.8
2602,181,78,2,2026-05-19,cancelled,430.48
2603,293,74,4,2026-04-17,pending,447.28
2604,279,62,1,2025-09-05,cancelled,266.66
2605,408,49,2,2025-09-20,refunded,972.2
2606,452,55,5,2026-05-08,refunded,1236.8000000000002
2607,779,20,4,2026-04-23,completed,1330.6
2608,781,49,4,2026-04-10,completed,1944.4
2609,778,39,5,2026-02-15,pending,1288.5
2610,567,94,2,2026-01-14,cancelled,665.9
2611,390,60,3,2025-11-07,refunded,1152.93
2612,291,49,5,2025-06-17,refunded,2430.5
2613,74,43,2,2025-09-07,refunded,996.14
2614,201,20,2,2025-09-05,completed,665.3
2615,14,65,3,2026-04-12,refunded,1074.57
2616,415,54,4,2025-09-11,cancelled,1838.92
2617,394,63,3,2025-06-16,completed,1447.17
2618,419,5,1,2025-07-03,refunded,20.71
2619,955,73,2,2025-07-13,pending,247.12
2620,782,56,3,2026-04-06,cancelled,1320.24
2621,522,91,4,2025-12-28,cancelled,349.28
2622,714,8,4,2026-05-11,refunded,852.92
2623,754,32,2,2026-05-26,refunded,914.16
2624,36,47,1,2025-06-21,pending,61.1
2625,268,78,4,2026-04-29,pending,860.96
2626,261,32,5,2026-03-11,pending,2285.4
2627,13,15,1,2026-03-23,refunded,404.71
2628,408,91,5,2026-03-31,completed,436.59999999999997
2629,531,25,4,2026-03-24,pending,1348.24
2630,850,55,3,2026-02-13,cancelled,742.08
2631,513,69,4,2025-12-14,cancelled,478.68
2632,752,53,1,2026-01-14,completed,272.44
2633,652,74,3,2025-12-28,pending,335.46
2634,276,96,2,2026-01-04,refunded,584.22
2635,716,40,1,2026-03-28,pending,431.37
2636,836,63,1,2026-04-25,completed,482.39
2637,72,100,4,2026-05-20,refunded,182.28
2638,671,37,4,2025-11-05,pending,1500.04
2639,181,48,2,2026-03-08,pending,460.26
2640,203,63,2,2025-08-19,completed,964.78
2641,462,73,2,2026-02-11,pending,247.12
2642,206,8,2,2025-06-21,pending,426.46
2643,266,53,4,2025-11-20,completed,1089.76
2644,890,82,2,2025-10-14,completed,201.28
2645,301,11,4,2025-09-13,completed,696.28
2646,284,9,3,2025-12-08,completed,430.26
2647,600,31,4,2025-07-22,refunded,816.68
2648,689,98,1,2026-05-22,completed,294.57
2649,63,35,1,2026-03-10,completed,76.57
2650,100,28,5,2025-08-16,completed,967.2
2651,385,78,5,2025-09-30,cancelled,1076.2
2652,955,63,4,2025-09-18,cancelled,1929.56
2653,619,55,3,2025-08-14,cancelled,742.08
2654,699,44,3,2025-11-19,pending,1457.1
2655,964,47,4,2026-03-09,refunded,244.4
2656,626,8,3,2025-10-26,cancelled,639.6899999999999
2657,826,13,1,2026-03-23,refunded,51.81
2658,892,90,4,2025-09-29,pending,446.32
2659,27,78,1,2026-06-16,cancelled,215.24
2660,974,90,2,2026-02-24,cancelled,223.16
2661,463,80,4,2026-02-04,refunded,143.72
2662,677,25,1,2025-07-13,cancelled,337.06
2663,18,82,3,2025-08-11,completed,301.92
2664,993,95,3,2025-07-30,refunded,299.4
2665,240,78,4,2026-05-24,refunded,860.96
2666,757,79,1,2026-05-31,cancelled,338.63
2667,439,61,1,2025-07-10,refunded,473.73
2668,301,78,2,2026-03-24,pending,430.48
2669,891,67,5,2026-03-20,completed,328.84999999999997
2670,131,64,1,2025-09-22,cancelled,379.09
2671,853,87,5,2025-08-20,refunded,2094.95
2672,173,58,1,2026-03-22,refunded,473.78
2673,679,70,2,2025-10-17,pending,82.12
2674,217,22,1,2025-12-16,completed,434.03
2675,446,92,1,2026-04-17,pending,137.0
2676,952,42,4,2025-12-28,cancelled,149.48
2677,226,93,3,2025-12-19,refunded,440.70000000000005
2678,975,86,1,2025-12-09,pending,54.36
2679,945,69,4,2026-01-26,completed,478.68
2680,815,89,3,2026-03-30,pending,264.45000000000005
2681,955,74,5,2025-10-24,completed,559.0999999999999
2682,660,44,4,2025-07-19,refunded,1942.8
2683,670,83,5,2025-08-19,refunded,376.2
2684,828,30,2,2026-04-07,cancelled,238.28
2685,119,38,1,2026-01-01,completed,203.29
2686,92,44,5,2025-09-15,pending,2428.5
2687,763,15,5,2025-06-22,cancelled,2023.55
2688,131,41,4,2026-05-16,completed,1589.12
2689,319,8,5,2026-04-06,pending,1066.1499999999999
2690,868,50,4,2026-04-02,cancelled,1027.12
2691,790,47,2,2025-07-17,pending,122.2
2692,110,51,1,2025-07-09,refunded,421.77
2693,324,19,3,2025-08-08,pending,302.94
2694,512,88,4,2025-08-13,pending,1854.48
2695,616,37,2,2026-04-10,completed,750.02
2696,614,41,3,2025-12-28,completed,1191.84
2697,281,91,5,2025-12-08,refunded,436.59999999999997
2698,647,28,4,2026-05-20,cancelled,773.76
2699,722,49,1,2026-02-02,cancelled,486.1
2700,157,92,2,2025-06-26,pending,274.0
2701,718,95,1,2026-04-24,pending,99.8
2702,878,63,4,2026-04-02,cancelled,1929.56
2703,835,85,2,2025-11-21,completed,449.8
2704,562,51,3,2026-04-07,refunded,1265.31
2705,695,61,3,2026-03-26,refunded,1421.19
2706,401,10,5,2025-11-10,cancelled,1904.1999999999998
2707,290,90,2,2025-08-16,refunded,223.16
2708,100,17,3,2026-01-29,completed,134.76
2709,871,91,3,2025-12-09,refunded,261.96
2710,671,21,5,2026-01-16,pending,2463.45
2711,453,90,4,2026-02-26,cancelled,446.32
2712,919,19,2,2026-06-08,pending,201.96
2713,824,96,2,2026-03-15,completed,584.22
2714,371,93,5,2026-04-17,completed,734.5
2715,695,19,4,2026-05-23,refunded,403.92
2716,696,22,1,2026-03-28,completed,434.03
2717,365,61,2,2026-01-06,completed,947.46
2718,121,66,3,2025-11-30,refunded,667.23
2719,994,20,4,2025-10-11,pending,1330.6
2720,35,16,2,2025-10-29,refunded,541.78
2721,501,39,5,2026-05-11,pending,1288.5
2722,669,96,4,2025-06-29,completed,1168.44
2723,797,60,4,2025-08-23,cancelled,1537.24
2724,648,84,4,2026-01-10,cancelled,938.12
2725,12,16,1,2025-06-22,completed,270.89
2726,125,63,5,2026-02-14,pending,2411.95
2727,24,76,5,2025-10-30,refunded,2024.4499999999998
2728,281,89,1,2025-10-17,pending,88.15
2729,394,62,4,2026-03-17,cancelled,1066.64
2730,586,17,1,2025-06-18,cancelled,44.92
2731,66,92,5,2025-10-09,pending,685.0
2732,416,90,1,2025-12-02,refunded,111.58
2733,570,69,5,2025-08-04,refunded,598.35
2734,66,67,5,2025-07-21,completed,328.84999999999997
2735,772,97,2,2025-12-23,completed,750.98
2736,186,77,2,2026-03-23,completed,107.74
2737,569,58,3,2026-01-18,completed,1421.34
2738,41,17,5,2025-12-06,pending,224.60000000000002
2739,669,21,1,2026-01-04,cancelled,492.69
2740,872,97,1,2026-01-03,completed,375.49
2741,128,65,3,2026-03-21,cancelled,1074.57
2742,990,70,2,2025-07-29,refunded,82.12
2743,968,85,1,2026-04-08,pending,224.9
2744,308,6,5,2026-03-30,cancelled,1278.1999999999998
2745,675,69,4,2026-02-04,pending,478.68
2746,591,63,3,2025-09-14,cancelled,1447.17
2747,621,69,5,2025-12-29,pending,598.35
2748,705,13,1,2025-11-18,pending,51.81
2749,38,25,2,2025-06-30,cancelled,674.12
2750,877,28,2,2025-07-25,pending,386.88
2751,606,46,3,2026-05-25,pending,1130.76
2752,747,80,4,2026-02-14,completed,143.72
2753,564,33,3,2026-06-16,refunded,333.09000000000003
2754,666,21,4,2026-02-25,refunded,1970.76
2755,86,33,4,2026-04-10,pending,444.12
2756,549,27,1,2026-06-16,cancelled,366.18
2757,649,90,2,2025-09-26,cancelled,223.16
2758,578,85,5,2026-04-23,pending,1124.5
2759,430,20,3,2026-06-10,refunded,997.9499999999999
2760,389,4,5,2026-06-07,pending,244.7
2761,80,35,1,2025-10-27,completed,76.57
2762,701,71,4,2025-12-15,completed,476.36
2763,338,82,1,2026-03-13,cancelled,100.64
2764,932,43,3,2025-11-11,pending,1494.21
2765,890,29,3,2025-06-25,completed,343.44
2766,101,49,2,2025-09-28,refunded,972.2
2767,975,14,1,2025-08-22,pending,424.65
2768,540,94,3,2025-07-20,refunded,998.8499999999999
2769,98,68,3,2025-08-05,cancelled,519.0
2770,565,35,5,2025-12-25,completed,382.84999999999997
2771,919,7,2,2026-01-21,cancelled,208.44
2772,970,97,4,2025-07-22,pending,1501.96
2773,354,95,5,2025-07-27,refunded,499.0
2774,489,76,2,2026-06-07,cancelled,809.78
2775,10,88,5,2026-03-24,pending,2318.1
2776,674,17,2,2025-10-10,refunded,89.84
2777,582,95,3,2025-07-31,completed,299.4
2778,941,93,3,2026-01-12,pending,440.70000000000005
2779,695,78,4,2026-01-15,refunded,860.96
2780,188,57,3,2025-07-14,refunded,372.84000000000003
2781,515,37,3,2025-07-03,refunded,1125.03
2782,534,92,2,2025-10-08,cancelled,274.0
2783,651,12,3,2026-03-21,refunded,1436.5500000000002
2784,790,41,1,2026-03-19,completed,397.28
2785,79,94,2,2026-05-16,completed,665.9
2786,170,74,1,2025-07-15,completed,111.82
2787,762,37,5,2026-03-03,refunded,1875.05
2788,828,2,4,2026-05-24,pending,465.04
2789,492,64,5,2026-04-30,completed,1895.4499999999998
2790,416,2,5,2026-01-01,pending,581.3000000000001
2791,933,96,1,2026-05-13,refunded,292.11
2792,720,69,3,2026-02-11,pending,359.01
2793,757,85,5,2025-07-22,completed,1124.5
2794,622,58,2,2025-11-10,pending,947.56
2795,180,10,3,2026-05-22,pending,1142.52
2796,527,46,1,2025-10-08,refunded,376.92
2797,508,49,2,2026-05-03,cancelled,972.2
2798,994,15,3,2025-07-20,pending,1214.1299999999999
2799,852,70,1,2025-10-15,cancelled,41.06
2800,307,62,3,2026-03-14,cancelled,799.98
2801,219,1,5,2025-08-05,refunded,91.75
2802,223,40,5,2025-07-20,completed,2156.85
2803,958,60,5,2026-05-27,refunded,1921.55
2804,59,46,1,2025-06-17,refunded,376.92
2805,337,39,3,2026-05-08,completed,773.0999999999999
2806,6,45,2,2025-07-01,refunded,684.1
2807,364,2,1,2026-04-08,refunded,116.26
2808,504,26,1,2025-11-11,pending,306.9
2809,421,16,4,2025-07-25,completed,1083.56
2810,160,99,3,2025-08-13,pending,251.28000000000003
2811,482,51,3,2026-05-25,cancelled,1265.31
2812,374,55,2,2026-05-09,cancelled,494.72
2813,112,57,4,2025-09-14,pending,497.12
2814,144,46,4,2025-10-16,completed,1507.68
2815,368,91,2,2025-08-22,completed,174.64
2816,195,37,1,2026-05-18,pending,375.01
2817,405,54,3,2026-02-27,completed,1379.19
2818,165,86,2,2025-07-24,refunded,108.72
2819,983,86,3,2026-04-09,completed,163.07999999999998
2820,432,63,5,2025-12-05,refunded,2411.95
2821,820,88,2,2026-03-09,cancelled,927.24
2822,770,98,4,2025-08-01,refunded,1178.28
2823,135,15,1,2026-03-13,completed,404.71
2824,130,20,3,2026-04-12,completed,997.9499999999999
2825,786,88,2,2026-02-20,completed,927.24
2826,695,44,4,2025-09-11,completed,1942.8
2827,445,62,3,2025-11-12,cancelled,799.98
2828,498,11,4,2026-02-20,pending,696.28
2829,633,20,5,2026-05-02,pending,1663.25
2830,256,36,1,2026-01-13,cancelled,374.01
2831,718,32,4,2026-03-10,pending,1828.32
2832,486,91,1,2026-04-20,pending,87.32
2833,194,76,2,2025-12-13,pending,809.78
2834,124,17,4,2025-09-11,completed,179.68
2835,281,25,2,2025-11-20,refunded,674.12
2836,19,79,2,2026-01-26,completed,677.26
2837,886,7,4,2025-11-05,refunded,416.88
2838,538,40,2,2026-04-13,pending,862.74
2839,345,55,4,2025-10-01,completed,989.44
2840,523,55,1,2025-08-04,cancelled,247.36
2841,113,35,3,2026-06-07,cancelled,229.70999999999998
2842,966,45,4,2025-11-13,pending,1368.2
2843,328,7,2,2026-01-13,completed,208.44
2844,1,7,3,2025-09-22,pending,312.65999999999997
2845,293,61,3,2026-01-27,completed,1421.19
2846,442,24,3,2026-05-07,refunded,259.02
2847,373,43,3,2026-03-01,completed,1494.21
2848,100,86,1,2025-09-17,pending,54.36
2849,340,47,3,2026-01-23,cancelled,183.3
2850,244,84,3,2025-06-16,pending,703.59
2851,599,50,1,2025-07-27,completed,256.78
2852,134,81,5,2026-01-18,completed,2007.4
2853,43,76,2,2026-03-16,pending,809.78
2854,722,58,1,2026-02-24,completed,473.78
2855,965,70,5,2026-01-13,cancelled,205.3
2856,309,93,4,2026-04-10,pending,587.6
2857,547,93,2,2026-01-14,completed,293.8
2858,131,25,4,2026-06-04,cancelled,1348.24
2859,913,98,5,2025-09-15,cancelled,1472.85
2860,917,47,4,2026-03-03,completed,244.4
2861,933,56,1,2025-09-08,refunded,440.08
2862,430,68,5,2025-09-15,completed,865.0
2863,171,77,3,2025-07-03,pending,161.60999999999999
2864,297,6,5,2025-07-12,completed,1278.1999999999998
2865,814,89,2,2025-11-07,refunded,176.3
2866,507,88,5,2026-06-04,completed,2318.1
2867,170,57,5,2025-09-25,refunded,621.4
2868,576,100,4,2025-07-27,refunded,182.28
2869,622,35,2,2025-06-17,pending,153.14
2870,4,21,5,2025-08-31,pending,2463.45
2871,607,90,1,2025-07-26,refunded,111.58
2872,516,91,5,2026-02-25,cancelled,436.59999999999997
2873,311,29,3,2025-11-14,cancelled,343.44
2874,566,16,2,2025-10-18,pending,541.78
2875,47,69,2,2025-11-26,cancelled,239.34
2876,41,82,2,2025-08-08,cancelled,201.28
2877,950,18,3,2026-02-08,completed,1330.1999999999998
2878,658,32,2,2025-07-31,completed,914.16
2879,2,84,3,2025-10-28,cancelled,703.59
2880,333,11,5,2026-06-08,cancelled,870.3499999999999
2881,740,18,4,2025-11-01,cancelled,1773.6
2882,333,8,1,2025-12-22,cancelled,213.23
2883,225,94,3,2025-09-24,pending,998.8499999999999
2884,263,3,5,2026-02-13,completed,1701.3999999999999
2885,740,96,4,2026-04-25,cancelled,1168.44
2886,891,81,5,2025-08-08,pending,2007.4
2887,837,57,2,2025-11-05,cancelled,248.56
2888,276,27,5,2025-08-23,refunded,1830.9
2889,160,58,2,2026-02-14,refunded,947.56
2890,378,19,4,2026-05-28,completed,403.92
2891,508,24,4,2025-09-12,pending,345.36
2892,836,23,2,2025-12-11,refunded,459.94
2893,966,94,2,2025-09-24,cancelled,665.9
2894,22,40,2,2025-07-03,pending,862.74
2895,838,51,5,2025-06-17,pending,2108.85
2896,72,19,1,2025-12-02,refunded,100.98
2897,252,59,4,2025-07-08,completed,1636.44
2898,742,68,2,2026-05-07,completed,346.0
2899,618,13,4,2025-07-07,refunded,207.24
2900,22,15,1,2025-11-30,completed,404.71
2901,136,32,1,2025-09-29,cancelled,457.08
2902,147,81,5,2025-11-14,completed,2007.4
2903,812,2,1,2026-05-04,cancelled,116.26
2904,874,91,1,2025-08-06,pending,87.32
2905,143,62,5,2025-09-26,refunded,1333.3000000000002
2906,836,21,3,2025-11-18,cancelled,1478.07
2907,491,20,2,2025-06-21,completed,665.3
2908,557,89,3,2026-03-30,completed,264.45000000000005
2909,22,6,1,2025-12-26,cancelled,255.64
2910,106,66,4,2026-01-16,pending,889.64
2911,2,29,1,2025-10-21,pending,114.48
2912,438,50,2,2026-02-06,cancelled,513.56
2913,672,37,2,2025-11-27,refunded,750.02
2914,704,92,1,2026-02-22,refunded,137.0
2915,174,15,2,2025-09-24,completed,809.42
2916,980,37,3,2025-12-07,completed,1125.03
2917,631,43,1,2025-11-05,cancelled,498.07
2918,946,11,1,2025-08-13,pending,174.07
2919,183,55,5,2025-09-04,cancelled,1236.8000000000002
2920,615,24,4,2026-05-13,pending,345.36
2921,915,86,3,2025-06-22,cancelled,163.07999999999998
2922,357,14,3,2025-09-09,refunded,1273.9499999999998
2923,678,48,3,2025-12-10,completed,690.39
2924,808,1,2,2025-09-04,pending,36.7
2925,328,19,4,2026-05-29,refunded,403.92
2926,739,62,1,2025-12-19,completed,266.66
2927,592,55,3,2026-05-23,pending,742.08
2928,93,42,2,2025-07-26,pending,74.74
2929,786,50,3,2026-03-06,cancelled,770.3399999999999
2930,507,55,4,2025-12-24,refunded,989.44
2931,617,82,3,2026-02-23,pending,301.92
2932,822,84,2,2025-09-23,refunded,469.06
2933,429,71,4,2026-02-11,refunded,476.36
2934,546,69,2,2026-04-04,refunded,239.34
2935,86,75,4,2026-03-16,pending,1162.56
2936,720,12,2,2025-06-23,cancelled,957.7
2937,3,27,1,2026-01-09,cancelled,366.18
2938,572,61,2,2026-05-05,completed,947.46
2939,62,45,3,2025-09-12,pending,1026.15
2940,302,59,2,2025-09-27,refunded,818.22
2941,249,27,2,2026-04-08,completed,732.36
2942,765,18,1,2026-03-20,pending,443.4
2943,387,94,1,2026-02-15,refunded,332.95
2944,381,7,1,2026-01-05,completed,104.22
2945,489,77,2,2026-01-26,completed,107.74
2946,151,47,2,2026-04-04,completed,122.2
2947,251,10,1,2025-12-26,refunded,380.84
2948,154,98,2,2025-08-21,refunded,589.14
2949,762,18,5,2025-12-14,cancelled,2217.0
2950,482,53,3,2025-12-26,refunded,817.3199999999999
2951,801,83,1,2025-08-09,cancelled,75.24
2952,114,20,1,2025-06-23,completed,332.65
2953,619,97,2,2026-03-24,pending,750.98
2954,12,51,4,2026-03-24,refunded,1687.08
2955,568,92,3,2025-11-16,cancelled,411.0
2956,727,30,4,2025-10-18,pending,476.56
2957,279,12,5,2025-12-09,refunded,2394.25
2958,974,17,2,2025-08-23,refunded,89.84
2959,634,8,2,2026-03-11,refunded,426.46
2960,189,96,5,2026-03-06,completed,1460.5500000000002
2961,837,89,4,2025-11-18,refunded,352.6
2962,321,84,4,2026-02-25,refunded,938.12
2963,169,7,3,2025-09-23,refunded,312.65999999999997
2964,200,35,1,2025-08-28,completed,76.57
2965,80,47,5,2025-11-10,cancelled,305.5
2966,29,31,3,2026-04-20,pending,612.51
2967,555,14,1,2026-01-22,pending,424.65
2968,612,2,3,2026-01-08,pending,348.78000000000003
2969,565,26,1,2025-07-21,pending,306.9
2970,276,11,5,2025-12-05,completed,870.3499999999999
2971,578,62,1,2025-08-26,completed,266.66
2972,323,12,3,2025-09-13,completed,1436.5500000000002
2973,366,97,3,2025-07-02,refunded,1126.47
2974,513,25,3,2025-10-17,refunded,1011.1800000000001
2975,744,46,2,2025-12-05,completed,753.84
2976,340,53,5,2025-09-12,completed,1362.2
2977,515,100,2,2025-10-16,completed,91.14
2978,602,49,4,2025-09-07,completed,1944.4
2979,298,21,2,2026-06-01,refunded,985.38
2980,81,81,1,2025-06-22,pending,401.48
2981,906,28,2,2025-07-13,pending,386.88
2982,987,65,5,2026-01-08,cancelled,1790.95
2983,459,17,3,2025-08-05,cancelled,134.76
2984,369,80,4,2025-11-13,completed,143.72
2985,913,92,4,2025-07-02,pending,548.0
2986,214,79,5,2025-12-03,completed,1693.15
2987,982,20,5,2025-12-28,refunded,1663.25
2988,100,2,2,2026-03-13,cancelled,232.52
2989,561,12,4,2025-07-23,completed,1915.4
2990,466,41,2,2026-06-13,cancelled,794.56
2991,166,9,3,2026-01-02,cancelled,430.26
2992,362,12,1,2026-03-05,pending,478.85
2993,728,99,4,2025-09-04,cancelled,335.04
2994,485,33,4,2025-09-02,pending,444.12
2995,963,16,5,2025-10-29,refunded,1354.4499999999998
2996,41,47,3,2025-06-29,refunded,183.3
2997,419,80,2,2025-06-20,refunded,71.86
2998,376,66,5,2026-01-17,cancelled,1112.05
2999,383,11,4,2025-07-30,refunded,696.28
3000,270,88,1,2025-09-26,completed,463.62
3001,759,32,5,2026-01-17,completed,2285.4
3002,159,14,3,2025-11-27,refunded,1273.9499999999998
3003,163,73,4,2025-08-31,completed,494.24
3004,229,50,4,2025-10-18,completed,1027.12
3005,358,60,4,2025-09-10,refunded,1537.24
3006,112,11,2,2025-07-29,completed,348.14
3007,940,51,4,2026-04-06,pending,1687.08
3008,412,43,1,2026-04-01,cancelled,498.07
3009,351,78,4,2025-12-29,pending,860.96
3010,720,95,4,2026-02-01,completed,399.2
3011,286,59,1,2026-03-21,pending,409.11
3012,972,61,2,2025-07-02,pending,947.46
3013,328,73,1,2026-02-23,refunded,123.56
3014,64,47,4,2025-12-31,refunded,244.4
3015,219,7,2,2026-02-11,completed,208.44
3016,976,98,4,2026-02-25,cancelled,1178.28
3017,259,82,2,2025-06-18,completed,201.28
3018,146,9,3,2026-04-20,refunded,430.26
3019,84,39,4,2026-04-11,refunded,1030.8
3020,538,28,3,2025-09-03,pending,580.3199999999999
3021,851,7,1,2025-11-13,refunded,104.22
3022,351,97,3,2025-10-15,pending,1126.47
3023,204,45,4,2025-07-18,refunded,1368.2
3024,487,69,2,2026-01-15,refunded,239.34
3025,364,89,5,2026-05-20,refunded,440.75
3026,843,2,5,2025-09-25,pending,581.3000000000001
3027,80,93,5,2025-11-19,pending,734.5
3028,332,86,3,2025-10-21,completed,163.07999999999998
3029,155,59,2,2025-10-24,refunded,818.22
3030,886,41,1,2025-11-28,refunded,397.28
3031,270,67,1,2026-02-25,refunded,65.77
3032,966,17,4,2025-06-25,completed,179.68
3033,38,28,2,2025-07-21,refunded,386.88
3034,714,70,2,2026-01-31,refunded,82.12
3035,222,45,2,2025-06-23,pending,684.1
3036,996,87,5,2025-09-24,completed,2094.95
3037,380,47,1,2025-08-17,cancelled,61.1
3038,919,40,5,2025-08-12,completed,2156.85
3039,717,64,4,2026-03-12,refunded,1516.36
3040,421,46,3,2026-03-11,refunded,1130.76
3041,536,98,3,2025-08-26,completed,883.71
3042,949,23,4,2025-08-31,refunded,919.88
3043,383,23,5,2025-08-03,pending,1149.85
3044,556,56,4,2025-12-01,cancelled,1760.32
3045,866,85,4,2026-02-13,cancelled,899.6
3046,719,80,1,2025-09-06,completed,35.93
3047,826,14,1,2025-08-04,completed,424.65
3048,632,53,1,2025-07-29,refunded,272.44
3049,768,97,5,2026-05-15,completed,1877.45
3050,649,57,5,2025-08-29,completed,621.4
3051,684,38,4,2026-01-31,pending,813.16
3052,229,100,4,2026-05-04,refunded,182.28
3053,118,26,4,2025-10-03,completed,1227.6
3054,360,60,4,2026-02-22,refunded,1537.24
3055,8,48,2,2025-08-11,cancelled,460.26
3056,275,85,3,2025-07-09,cancelled,674.7
3057,859,54,2,2026-05-11,completed,919.46
3058,922,54,1,2025-12-06,completed,459.73
3059,27,20,3,2025-06-18,cancelled,997.9499999999999
3060,344,22,5,2025-10-31,refunded,2170.1499999999996
3061,248,72,4,2025-12-28,pending,1722.6
3062,632,83,4,2026-02-21,completed,300.96
3063,821,74,4,2026-05-08,pending,447.28
3064,962,82,4,2025-07-25,pending,402.56
3065,413,41,5,2026-03-22,pending,1986.3999999999999
3066,448,30,1,2025-09-01,pending,119.14
3067,517,16,5,2025-08-11,refunded,1354.4499999999998
3068,864,98,3,2025-07-25,pending,883.71
3069,972,42,2,2025-09-07,completed,74.74
3070,96,4,4,2026-04-09,completed,195.76
3071,644,99,5,2025-09-21,pending,418.8
3072,29,80,5,2025-12-23,completed,179.65
3073,586,49,1,2026-01-05,pending,486.1
3074,465,82,3,2026-02-18,pending,301.92
3075,246,84,2,2026-05-29,cancelled,469.06
3076,199,69,2,2026-05-23,refunded,239.34
3077,789,34,1,2026-05-11,cancelled,443.02
3078,85,19,1,2026-05-17,completed,100.98
3079,114,59,5,2026-06-11,completed,2045.5500000000002
3080,110,19,3,2026-05-06,cancelled,302.94
3081,917,24,1,2025-08-12,completed,86.34
3082,507,47,2,2026-06-15,refunded,122.2
3083,104,63,1,2025-12-28,refunded,482.39
3084,76,63,1,2026-01-09,pending,482.39
3085,704,54,4,2026-05-31,cancelled,1838.92
3086,649,58,2,2025-11-18,pending,947.56
3087,306,2,2,2026-01-25,completed,232.52
3088,121,44,3,2026-04-02,refunded,1457.1
3089,629,77,5,2025-09-26,completed,269.34999999999997
3090,163,67,3,2025-09-19,completed,197.31
